,df_index,facility_title,address,google_latitude,google_longitude,yandex_latitude,yandex_longitude,distance_km,yandex_address,yandex_precision,facility_type
1306,375,Грицковичский ФАП,"д. Грицкевичи, Несвижский р-н, Минская обл.",53.1365882,26.3998599,53.142238,26.416659,1.2846346047000479,"Беларусь, Минская область, Несвижский район, Сновский сельсовет, агрогородок Грицкевичи",other,
1307,1396,Подсолтовский ФАП,"213481, д. Подсолтово, Мстиславский р-н, Могилевская обл.",54.0936473,31.4701183,54.094022,31.470688,0.05582238944447243,"Беларусь, Могилёвская область, Мстиславский район, агрогородок Подсолтово",other,
1308,1247,Озеранский ФАП,"ул. Молодежная, 5, 247993, д. Озераны, Житковичский р-н, Гомельская обл.",52.0380502,27.847733,52.065061,27.736868,8.15419049574831,"Беларусь, Гомельская область, Житковичский район, Туров, Молодёжная улица, 5",exact,
1309,468,Друйский ФАП,"ул. Центральная, 23, 211978, д. Друйск, Браславский р-н, Витебская обл.",55.6221249,27.2590302,55.724059,27.281009,11.418032751442846,"Беларусь, Витебская область, Браславский район, агрогородок Друйск, Центральная улица, 23",exact,
1310,2081,Якшницкий ФАП,"223337, д. Якшицы, Березинский р-н, Минская обл.",53.6184476,28.914475,53.621137,28.910077,0.41661520419040343,"Беларусь, Минская область, Березинский район, Богушевичский сельсовет, деревня Якшицы",other,
1311,2087,Яновский ФАП,"ул. Центральная, 37, 247517, д. Яновка, Речицкий р-н, Гомельская обл.",52.194686,30.4240969,52.191856,30.410712,0.9650923262892115,"Беларусь, Гомельская область, Речицкий район, Заспенский сельсовет, деревня Яновка, Центральная улица, 39",near,
1312,1325,Паршинский ФАП,"ул. Горецкая, 1, 213426, д. Паршино, Горецкий р-н, Могилевская обл.",54.241525,31.0488742,54.240284,31.054104,0.3667803604652531,"Беларусь, Могилёвская область, Горецкий район, агрогородок Паршино, Горецкая улица, 1",exact,
1313,633,Зеньковичский ФАП,"ул. Юбилейная, 30, 223411, аг. Зеньковичи, Узденский р-н, Минская обл.",53.5957243,27.4529062,53.493594,27.246262,17.758929747512806,"Беларусь, Минская область, Узденский сельсовет, агрогородок Зеньковичи, Юбилейная улица, 30",exact,
1314,335,Гончарский ФАП,"уль Советская, 3, 231304, д. Гончары, Лидский р-н, Гродненская обл.",53.8898007,25.302245,53.889815,25.302263,0.001979838830218019,"Беларусь, Гродненская область, Лида, Советская улица, 3",exact,
1315,1809,Третьяковский ФАП,"ул. Центральная, д. 23, кв. 1, 231320, д. Едки, Лидский р-н, Гродненская обл.",53.8864672,25.3391134,53.8503,25.365989,4.390711955521777,"Беларусь, Гродненская область, Лидский район, Третьяковский сельсовет, агрогородок Ёдки",other,
1316,2484,Октябрьский ФАП,"ул. Мира, 12А, 211155, г.п. Октябрьский, Чашникский р-н, Витебская обл.",54.8689135,29.3414207,54.869477,29.343397,0.1411288552485263,"Беларусь, Витебская область, Чашникский район, Ольшанский сельсовет, посёлок Октябрьский, улица Мира, 12Б",number,
1317,950,Логовский ФАП,"223311, д. Логи, Березинский р-н, Минская обл.",53.838877,29.01892459999999,53.857444,28.757138,17.296041909472212,"Беларусь, Минская область, Березинский район, Поплавский сельсовет, деревня Большие Логи",other,
